state,age_group_simple,censored,state_duration,count
home,0-50,FALSE,1,1
home,0-50,FALSE,2,1
home,0-50,FALSE,3,2
home,0-50,FALSE,4,8
home,0-50,FALSE,5,4
home,0-50,FALSE,6,2
home,0-50,FALSE,7,3
home,0-50,FALSE,8,17
home,0-50,FALSE,9,6
home,0-50,FALSE,10,13
home,0-50,FALSE,11,15
home,0-50,FALSE,12,20
home,0-50,FALSE,13,29
home,0-50,FALSE,14,288
home,0-50,FALSE,15,105
home,0-50,FALSE,16,60
home,0-50,FALSE,17,45
home,0-50,FALSE,18,36
home,0-50,FALSE,19,18
home,0-50,FALSE,20,24
home,0-50,FALSE,21,10
home,0-50,FALSE,22,12
home,0-50,FALSE,23,5
home,0-50,FALSE,24,7
home,0-50,FALSE,25,2
home,0-50,FALSE,26,3
home,0-50,FALSE,27,3
home,0-50,FALSE,28,2
home,0-50,FALSE,29,1
home,0-50,FALSE,30,1
home,51+,FALSE,1,9
home,51+,FALSE,2,6
home,51+,FALSE,3,7
home,51+,FALSE,4,6
home,51+,FALSE,5,4
home,51+,FALSE,6,6
home,51+,FALSE,7,5
home,51+,FALSE,8,11
home,51+,FALSE,9,3
home,51+,FALSE,10,5
home,51+,FALSE,11,7
home,51+,FALSE,12,9
home,51+,FALSE,13,12
home,51+,FALSE,14,101
home,51+,FALSE,15,28
home,51+,FALSE,16,26
home,51+,FALSE,17,25
home,51+,FALSE,18,12
home,51+,FALSE,19,11
home,51+,FALSE,20,18
home,51+,FALSE,21,6
home,51+,FALSE,22,3
home,51+,FALSE,23,5
home,51+,FALSE,24,3
home,51+,FALSE,25,2
home,51+,FALSE,26,2
home,51+,FALSE,31,2
home,51+,FALSE,32,1
home,0-50,TRUE,1,1
home,0-50,TRUE,2,1
home,0-50,TRUE,3,7
home,0-50,TRUE,4,9
home,0-50,TRUE,5,4
home,0-50,TRUE,6,20
home,0-50,TRUE,7,22
home,0-50,TRUE,8,25
home,0-50,TRUE,9,22
home,0-50,TRUE,10,12
home,0-50,TRUE,11,55
home,0-50,TRUE,12,51
home,0-50,TRUE,13,44
home,0-50,TRUE,14,59
home,0-50,TRUE,15,26
home,0-50,TRUE,16,30
home,0-50,TRUE,17,18
home,0-50,TRUE,18,24
home,0-50,TRUE,19,18
home,0-50,TRUE,20,8
home,0-50,TRUE,21,9
home,0-50,TRUE,22,8
home,0-50,TRUE,23,2
home,0-50,TRUE,24,2
home,0-50,TRUE,25,3
home,0-50,TRUE,26,4
home,0-50,TRUE,27,1
home,0-50,TRUE,28,4
home,0-50,TRUE,31,2
home,0-50,TRUE,32,1
home,0-50,TRUE,33,1
home,51+,TRUE,1,1
home,51+,TRUE,2,1
home,51+,TRUE,3,2
home,51+,TRUE,4,1
home,51+,TRUE,5,6
home,51+,TRUE,6,12
home,51+,TRUE,7,7
home,51+,TRUE,8,12
home,51+,TRUE,9,7
home,51+,TRUE,10,9
home,51+,TRUE,11,30
home,51+,TRUE,12,18
home,51+,TRUE,13,12
home,51+,TRUE,14,21
home,51+,TRUE,15,11
home,51+,TRUE,16,6
home,51+,TRUE,17,5
home,51+,TRUE,18,12
home,51+,TRUE,19,9
home,51+,TRUE,20,11
home,51+,TRUE,21,1
home,51+,TRUE,22,6
home,51+,TRUE,23,4
home,51+,TRUE,24,2
home,51+,TRUE,25,2
home,51+,TRUE,26,1
home,51+,TRUE,27,3
home,51+,TRUE,28,3
home,51+,TRUE,29,2
home,51+,TRUE,31,1
inpatient_ward,0-50,FALSE,1,4
inpatient_ward,0-50,FALSE,2,2
inpatient_ward,0-50,FALSE,3,2
inpatient_ward,0-50,FALSE,4,2
inpatient_ward,0-50,FALSE,5,2
inpatient_ward,51+,FALSE,1,13
inpatient_ward,51+,FALSE,2,6
inpatient_ward,51+,FALSE,3,13
inpatient_ward,51+,FALSE,4,5
inpatient_ward,51+,FALSE,5,6
inpatient_ward,51+,FALSE,6,3
inpatient_ward,51+,FALSE,7,3
inpatient_ward,51+,FALSE,8,5
inpatient_ward,51+,FALSE,11,1
inpatient_ward,51+,FALSE,12,1
inpatient_ward,51+,FALSE,14,1
inpatient_ward,51+,FALSE,15,1
inpatient_ward,51+,FALSE,19,1
inpatient_ward,0-50,TRUE,5,1
inpatient_ward,51+,TRUE,2,1
inpatient_ward,51+,TRUE,3,2
inpatient_ward,51+,TRUE,4,1
inpatient_ward,51+,TRUE,5,3
inpatient_ward,51+,TRUE,6,2
inpatient_ward,51+,TRUE,7,3
inpatient_ward,51+,TRUE,8,2
inpatient_ward,51+,TRUE,11,1
inpatient_ward,51+,TRUE,15,2
inpatient_ward,51+,TRUE,16,2
inpatient_ward,51+,TRUE,17,5
inpatient_ward,51+,TRUE,20,2
intensive_care_unit,0-50,FALSE,2,1
intensive_care_unit,0-50,FALSE,10,1
intensive_care_unit,51+,FALSE,1,5
intensive_care_unit,51+,FALSE,2,1
intensive_care_unit,51+,FALSE,3,2
intensive_care_unit,51+,FALSE,4,1
intensive_care_unit,51+,FALSE,5,1
intensive_care_unit,51+,FALSE,7,3
intensive_care_unit,51+,FALSE,11,1
intensive_care_unit,51+,FALSE,13,1
intensive_care_unit,51+,FALSE,16,1
intensive_care_unit,51+,TRUE,6,1
intensive_care_unit,51+,TRUE,8,1
intensive_care_unit,51+,TRUE,13,1
intensive_care_unit,51+,TRUE,15,1
intensive_care_unit,51+,TRUE,17,1
intensive_care_unit,51+,TRUE,19,1
intensive_care_unit,51+,TRUE,20,1
