state,splitting_variable,censored,state_duration,count
home,age_0-50,FALSE,1,1
home,age_0-50,FALSE,2,1
home,age_0-50,FALSE,3,2
home,age_0-50,FALSE,4,8
home,age_0-50,FALSE,5,4
home,age_0-50,FALSE,6,2
home,age_0-50,FALSE,7,3
home,age_0-50,FALSE,8,19
home,age_0-50,FALSE,9,6
home,age_0-50,FALSE,10,13
home,age_0-50,FALSE,11,12
home,age_0-50,FALSE,12,25
home,age_0-50,FALSE,13,43
home,age_0-50,FALSE,14,388
home,age_0-50,FALSE,15,128
home,age_0-50,FALSE,16,78
home,age_0-50,FALSE,17,69
home,age_0-50,FALSE,18,44
home,age_0-50,FALSE,19,23
home,age_0-50,FALSE,20,32
home,age_0-50,FALSE,21,16
home,age_0-50,FALSE,22,16
home,age_0-50,FALSE,23,7
home,age_0-50,FALSE,24,9
home,age_0-50,FALSE,25,3
home,age_0-50,FALSE,26,3
home,age_0-50,FALSE,27,5
home,age_0-50,FALSE,28,3
home,age_0-50,FALSE,29,5
home,age_0-50,FALSE,30,1
home,age_0-50,FALSE,31,1
home,age_0-50,FALSE,32,1
home,age_0-50,FALSE,33,1
home,age_51+,FALSE,1,9
home,age_51+,FALSE,2,6
home,age_51+,FALSE,3,8
home,age_51+,FALSE,4,6
home,age_51+,FALSE,5,4
home,age_51+,FALSE,6,5
home,age_51+,FALSE,7,7
home,age_51+,FALSE,8,11
home,age_51+,FALSE,9,3
home,age_51+,FALSE,10,6
home,age_51+,FALSE,11,10
home,age_51+,FALSE,12,10
home,age_51+,FALSE,13,14
home,age_51+,FALSE,14,132
home,age_51+,FALSE,15,36
home,age_51+,FALSE,16,33
home,age_51+,FALSE,17,30
home,age_51+,FALSE,18,17
home,age_51+,FALSE,19,18
home,age_51+,FALSE,20,21
home,age_51+,FALSE,21,10
home,age_51+,FALSE,22,7
home,age_51+,FALSE,23,7
home,age_51+,FALSE,24,3
home,age_51+,FALSE,25,2
home,age_51+,FALSE,26,5
home,age_51+,FALSE,27,2
home,age_51+,FALSE,28,2
home,age_51+,FALSE,29,3
home,age_51+,FALSE,31,2
home,age_51+,FALSE,32,1
home,age_51+,FALSE,34,1
home,age_51+,FALSE,46,1
home,age_51+,FALSE,62,1
home,age_0-50,TRUE,1,1
home,age_0-50,TRUE,2,2
home,age_0-50,TRUE,3,10
home,age_0-50,TRUE,4,10
home,age_0-50,TRUE,5,3
home,age_0-50,TRUE,6,9
home,age_0-50,TRUE,7,7
home,age_0-50,TRUE,8,10
home,age_0-50,TRUE,9,4
home,age_0-50,TRUE,10,21
home,age_0-50,TRUE,11,19
home,age_0-50,TRUE,12,26
home,age_0-50,TRUE,13,20
home,age_0-50,TRUE,14,11
home,age_0-50,TRUE,15,24
home,age_0-50,TRUE,16,17
home,age_0-50,TRUE,17,14
home,age_0-50,TRUE,18,16
home,age_0-50,TRUE,19,7
home,age_0-50,TRUE,20,9
home,age_0-50,TRUE,21,7
home,age_0-50,TRUE,22,14
home,age_0-50,TRUE,23,13
home,age_0-50,TRUE,24,6
home,age_0-50,TRUE,25,5
home,age_0-50,TRUE,26,5
home,age_0-50,TRUE,27,2
home,age_0-50,TRUE,28,2
home,age_0-50,TRUE,29,2
home,age_0-50,TRUE,30,1
home,age_0-50,TRUE,32,1
home,age_0-50,TRUE,37,1
home,age_51+,TRUE,1,3
home,age_51+,TRUE,2,3
home,age_51+,TRUE,3,4
home,age_51+,TRUE,4,10
home,age_51+,TRUE,5,1
home,age_51+,TRUE,6,2
home,age_51+,TRUE,7,2
home,age_51+,TRUE,8,1
home,age_51+,TRUE,9,6
home,age_51+,TRUE,10,11
home,age_51+,TRUE,11,7
home,age_51+,TRUE,12,11
home,age_51+,TRUE,13,7
home,age_51+,TRUE,14,8
home,age_51+,TRUE,15,17
home,age_51+,TRUE,16,8
home,age_51+,TRUE,17,2
home,age_51+,TRUE,18,8
home,age_51+,TRUE,19,4
home,age_51+,TRUE,20,2
home,age_51+,TRUE,21,2
home,age_51+,TRUE,22,3
home,age_51+,TRUE,23,4
home,age_51+,TRUE,24,6
home,age_51+,TRUE,26,5
home,age_51+,TRUE,27,4
home,age_51+,TRUE,29,1
home,age_51+,TRUE,31,1
home,age_51+,TRUE,32,1
home,age_51+,TRUE,33,1
inpatient_ward,age_0-50,FALSE,1,4
inpatient_ward,age_0-50,FALSE,2,2
inpatient_ward,age_0-50,FALSE,3,3
inpatient_ward,age_0-50,FALSE,4,2
inpatient_ward,age_0-50,FALSE,5,2
inpatient_ward,age_0-50,FALSE,8,1
inpatient_ward,age_51+,FALSE,1,14
inpatient_ward,age_51+,FALSE,2,8
inpatient_ward,age_51+,FALSE,3,14
inpatient_ward,age_51+,FALSE,4,6
inpatient_ward,age_51+,FALSE,5,7
inpatient_ward,age_51+,FALSE,6,4
inpatient_ward,age_51+,FALSE,7,4
inpatient_ward,age_51+,FALSE,8,5
inpatient_ward,age_51+,FALSE,9,1
inpatient_ward,age_51+,FALSE,11,2
inpatient_ward,age_51+,FALSE,12,1
inpatient_ward,age_51+,FALSE,14,1
inpatient_ward,age_51+,FALSE,15,1
inpatient_ward,age_51+,FALSE,16,1
inpatient_ward,age_51+,FALSE,19,1
inpatient_ward,age_51+,FALSE,20,1
inpatient_ward,age_51+,TRUE,2,2
inpatient_ward,age_51+,TRUE,3,2
inpatient_ward,age_51+,TRUE,5,1
inpatient_ward,age_51+,TRUE,6,1
inpatient_ward,age_51+,TRUE,7,1
inpatient_ward,age_51+,TRUE,8,1
inpatient_ward,age_51+,TRUE,9,2
inpatient_ward,age_51+,TRUE,10,1
inpatient_ward,age_51+,TRUE,11,1
inpatient_ward,age_51+,TRUE,12,1
inpatient_ward,age_51+,TRUE,15,1
inpatient_ward,age_51+,TRUE,19,2
inpatient_ward,age_51+,TRUE,20,1
inpatient_ward,age_51+,TRUE,21,5
inpatient_ward,age_51+,TRUE,24,1
intensive_care_unit,age_0-50,FALSE,2,1
intensive_care_unit,age_0-50,FALSE,10,1
intensive_care_unit,age_51+,FALSE,1,5
intensive_care_unit,age_51+,FALSE,2,1
intensive_care_unit,age_51+,FALSE,3,2
intensive_care_unit,age_51+,FALSE,4,1
intensive_care_unit,age_51+,FALSE,5,1
intensive_care_unit,age_51+,FALSE,7,3
intensive_care_unit,age_51+,FALSE,8,1
intensive_care_unit,age_51+,FALSE,11,1
intensive_care_unit,age_51+,FALSE,13,1
intensive_care_unit,age_51+,FALSE,16,2
intensive_care_unit,age_51+,FALSE,18,1
intensive_care_unit,age_51+,FALSE,21,1
intensive_care_unit,age_51+,FALSE,22,1
intensive_care_unit,age_51+,TRUE,1,1
intensive_care_unit,age_51+,TRUE,12,1
intensive_care_unit,age_51+,TRUE,17,1
