state,splitting_variable,censored,state_duration,count
home,age_0-50,FALSE,1,1
home,age_0-50,FALSE,2,1
home,age_0-50,FALSE,3,2
home,age_0-50,FALSE,4,8
home,age_0-50,FALSE,5,4
home,age_0-50,FALSE,6,2
home,age_0-50,FALSE,7,3
home,age_0-50,FALSE,8,19
home,age_0-50,FALSE,9,6
home,age_0-50,FALSE,10,13
home,age_0-50,FALSE,11,12
home,age_0-50,FALSE,12,25
home,age_0-50,FALSE,13,43
home,age_0-50,FALSE,14,356
home,age_0-50,FALSE,15,127
home,age_0-50,FALSE,16,77
home,age_0-50,FALSE,17,60
home,age_0-50,FALSE,18,43
home,age_0-50,FALSE,19,22
home,age_0-50,FALSE,20,29
home,age_0-50,FALSE,21,14
home,age_0-50,FALSE,22,15
home,age_0-50,FALSE,23,7
home,age_0-50,FALSE,24,8
home,age_0-50,FALSE,25,3
home,age_0-50,FALSE,26,3
home,age_0-50,FALSE,27,5
home,age_0-50,FALSE,28,3
home,age_0-50,FALSE,29,4
home,age_0-50,FALSE,30,1
home,age_0-50,FALSE,31,1
home,age_0-50,FALSE,32,1
home,age_0-50,FALSE,33,1
home,age_51+,FALSE,1,9
home,age_51+,FALSE,2,6
home,age_51+,FALSE,3,8
home,age_51+,FALSE,4,6
home,age_51+,FALSE,5,4
home,age_51+,FALSE,6,5
home,age_51+,FALSE,7,7
home,age_51+,FALSE,8,11
home,age_51+,FALSE,9,3
home,age_51+,FALSE,10,6
home,age_51+,FALSE,11,10
home,age_51+,FALSE,12,10
home,age_51+,FALSE,13,14
home,age_51+,FALSE,14,121
home,age_51+,FALSE,15,34
home,age_51+,FALSE,16,33
home,age_51+,FALSE,17,30
home,age_51+,FALSE,18,16
home,age_51+,FALSE,19,18
home,age_51+,FALSE,20,21
home,age_51+,FALSE,21,9
home,age_51+,FALSE,22,6
home,age_51+,FALSE,23,7
home,age_51+,FALSE,24,3
home,age_51+,FALSE,25,2
home,age_51+,FALSE,26,5
home,age_51+,FALSE,27,3
home,age_51+,FALSE,28,1
home,age_51+,FALSE,29,2
home,age_51+,FALSE,31,2
home,age_51+,FALSE,32,1
home,age_51+,FALSE,46,1
home,age_51+,FALSE,62,1
home,age_0-50,TRUE,1,1
home,age_0-50,TRUE,2,6
home,age_0-50,TRUE,3,10
home,age_0-50,TRUE,4,3
home,age_0-50,TRUE,5,7
home,age_0-50,TRUE,6,7
home,age_0-50,TRUE,7,10
home,age_0-50,TRUE,8,4
home,age_0-50,TRUE,9,21
home,age_0-50,TRUE,10,21
home,age_0-50,TRUE,11,24
home,age_0-50,TRUE,12,22
home,age_0-50,TRUE,13,11
home,age_0-50,TRUE,14,52
home,age_0-50,TRUE,15,19
home,age_0-50,TRUE,16,15
home,age_0-50,TRUE,17,25
home,age_0-50,TRUE,18,8
home,age_0-50,TRUE,19,11
home,age_0-50,TRUE,20,10
home,age_0-50,TRUE,21,16
home,age_0-50,TRUE,22,14
home,age_0-50,TRUE,23,6
home,age_0-50,TRUE,24,6
home,age_0-50,TRUE,25,5
home,age_0-50,TRUE,26,2
home,age_0-50,TRUE,27,2
home,age_0-50,TRUE,28,2
home,age_0-50,TRUE,29,2
home,age_0-50,TRUE,31,1
home,age_0-50,TRUE,36,1
home,age_51+,TRUE,1,2
home,age_51+,TRUE,2,4
home,age_51+,TRUE,3,9
home,age_51+,TRUE,4,1
home,age_51+,TRUE,5,2
home,age_51+,TRUE,6,2
home,age_51+,TRUE,7,1
home,age_51+,TRUE,8,6
home,age_51+,TRUE,9,11
home,age_51+,TRUE,10,7
home,age_51+,TRUE,11,11
home,age_51+,TRUE,12,7
home,age_51+,TRUE,13,8
home,age_51+,TRUE,14,28
home,age_51+,TRUE,15,10
home,age_51+,TRUE,16,2
home,age_51+,TRUE,17,8
home,age_51+,TRUE,18,5
home,age_51+,TRUE,19,2
home,age_51+,TRUE,20,3
home,age_51+,TRUE,21,4
home,age_51+,TRUE,22,5
home,age_51+,TRUE,23,6
home,age_51+,TRUE,25,5
home,age_51+,TRUE,26,4
home,age_51+,TRUE,29,1
home,age_51+,TRUE,30,1
home,age_51+,TRUE,31,1
home,age_51+,TRUE,32,1
home,age_51+,TRUE,34,1
inpatient_ward,age_0-50,FALSE,1,4
inpatient_ward,age_0-50,FALSE,2,2
inpatient_ward,age_0-50,FALSE,3,3
inpatient_ward,age_0-50,FALSE,4,2
inpatient_ward,age_0-50,FALSE,5,2
inpatient_ward,age_51+,FALSE,1,14
inpatient_ward,age_51+,FALSE,2,6
inpatient_ward,age_51+,FALSE,3,13
inpatient_ward,age_51+,FALSE,4,6
inpatient_ward,age_51+,FALSE,5,7
inpatient_ward,age_51+,FALSE,6,4
inpatient_ward,age_51+,FALSE,7,4
inpatient_ward,age_51+,FALSE,8,5
inpatient_ward,age_51+,FALSE,9,1
inpatient_ward,age_51+,FALSE,11,1
inpatient_ward,age_51+,FALSE,12,1
inpatient_ward,age_51+,FALSE,14,1
inpatient_ward,age_51+,FALSE,15,1
inpatient_ward,age_51+,FALSE,16,1
inpatient_ward,age_51+,FALSE,19,1
inpatient_ward,age_51+,FALSE,20,1
inpatient_ward,age_0-50,TRUE,8,1
inpatient_ward,age_51+,TRUE,1,2
inpatient_ward,age_51+,TRUE,2,4
inpatient_ward,age_51+,TRUE,3,1
inpatient_ward,age_51+,TRUE,4,1
inpatient_ward,age_51+,TRUE,5,1
inpatient_ward,age_51+,TRUE,6,1
inpatient_ward,age_51+,TRUE,7,1
inpatient_ward,age_51+,TRUE,8,2
inpatient_ward,age_51+,TRUE,9,1
inpatient_ward,age_51+,TRUE,10,1
inpatient_ward,age_51+,TRUE,11,2
inpatient_ward,age_51+,TRUE,14,1
inpatient_ward,age_51+,TRUE,18,2
inpatient_ward,age_51+,TRUE,19,1
inpatient_ward,age_51+,TRUE,20,5
inpatient_ward,age_51+,TRUE,23,1
intensive_care_unit,age_0-50,FALSE,2,1
intensive_care_unit,age_0-50,FALSE,10,1
intensive_care_unit,age_51+,FALSE,1,5
intensive_care_unit,age_51+,FALSE,2,1
intensive_care_unit,age_51+,FALSE,3,2
intensive_care_unit,age_51+,FALSE,4,1
intensive_care_unit,age_51+,FALSE,5,1
intensive_care_unit,age_51+,FALSE,7,3
intensive_care_unit,age_51+,FALSE,8,1
intensive_care_unit,age_51+,FALSE,11,1
intensive_care_unit,age_51+,FALSE,13,1
intensive_care_unit,age_51+,FALSE,16,2
intensive_care_unit,age_51+,FALSE,18,1
intensive_care_unit,age_51+,FALSE,21,1
intensive_care_unit,age_51+,FALSE,22,1
intensive_care_unit,age_51+,TRUE,11,1
intensive_care_unit,age_51+,TRUE,16,1
