state,splitting_variable,censored,state_duration,count
home,age_0-50,FALSE,1,1
home,age_0-50,FALSE,2,1
home,age_0-50,FALSE,3,2
home,age_0-50,FALSE,4,7
home,age_0-50,FALSE,5,4
home,age_0-50,FALSE,6,2
home,age_0-50,FALSE,7,3
home,age_0-50,FALSE,8,20
home,age_0-50,FALSE,9,7
home,age_0-50,FALSE,10,14
home,age_0-50,FALSE,11,11
home,age_0-50,FALSE,12,26
home,age_0-50,FALSE,13,49
home,age_0-50,FALSE,14,440
home,age_0-50,FALSE,15,140
home,age_0-50,FALSE,16,84
home,age_0-50,FALSE,17,77
home,age_0-50,FALSE,18,47
home,age_0-50,FALSE,19,30
home,age_0-50,FALSE,20,39
home,age_0-50,FALSE,21,22
home,age_0-50,FALSE,22,24
home,age_0-50,FALSE,23,9
home,age_0-50,FALSE,24,14
home,age_0-50,FALSE,25,6
home,age_0-50,FALSE,26,7
home,age_0-50,FALSE,27,9
home,age_0-50,FALSE,28,4
home,age_0-50,FALSE,29,5
home,age_0-50,FALSE,30,1
home,age_0-50,FALSE,31,1
home,age_0-50,FALSE,32,2
home,age_0-50,FALSE,33,1
home,age_51+,FALSE,1,10
home,age_51+,FALSE,2,6
home,age_51+,FALSE,3,8
home,age_51+,FALSE,4,7
home,age_51+,FALSE,5,6
home,age_51+,FALSE,6,4
home,age_51+,FALSE,7,9
home,age_51+,FALSE,8,12
home,age_51+,FALSE,9,3
home,age_51+,FALSE,10,7
home,age_51+,FALSE,11,11
home,age_51+,FALSE,12,10
home,age_51+,FALSE,13,18
home,age_51+,FALSE,14,145
home,age_51+,FALSE,15,40
home,age_51+,FALSE,16,37
home,age_51+,FALSE,17,37
home,age_51+,FALSE,18,26
home,age_51+,FALSE,19,21
home,age_51+,FALSE,20,23
home,age_51+,FALSE,21,10
home,age_51+,FALSE,22,8
home,age_51+,FALSE,23,9
home,age_51+,FALSE,24,5
home,age_51+,FALSE,25,4
home,age_51+,FALSE,26,7
home,age_51+,FALSE,27,4
home,age_51+,FALSE,28,4
home,age_51+,FALSE,29,4
home,age_51+,FALSE,31,2
home,age_51+,FALSE,32,1
home,age_51+,FALSE,34,2
home,age_51+,FALSE,35,1
home,age_51+,FALSE,37,1
home,age_0-50,TRUE,2,1
home,age_0-50,TRUE,3,4
home,age_0-50,TRUE,4,2
home,age_0-50,TRUE,5,2
home,age_0-50,TRUE,6,9
home,age_0-50,TRUE,7,3
home,age_0-50,TRUE,8,10
home,age_0-50,TRUE,9,10
home,age_0-50,TRUE,10,2
home,age_0-50,TRUE,11,9
home,age_0-50,TRUE,12,7
home,age_0-50,TRUE,13,9
home,age_0-50,TRUE,14,4
home,age_0-50,TRUE,15,7
home,age_0-50,TRUE,16,6
home,age_0-50,TRUE,17,5
home,age_0-50,TRUE,18,4
home,age_0-50,TRUE,19,3
home,age_0-50,TRUE,20,13
home,age_0-50,TRUE,21,11
home,age_0-50,TRUE,22,8
home,age_0-50,TRUE,23,5
home,age_0-50,TRUE,24,3
home,age_0-50,TRUE,25,7
home,age_0-50,TRUE,26,6
home,age_0-50,TRUE,27,4
home,age_0-50,TRUE,28,8
home,age_0-50,TRUE,29,3
home,age_0-50,TRUE,30,4
home,age_0-50,TRUE,31,4
home,age_0-50,TRUE,32,2
home,age_0-50,TRUE,33,2
home,age_0-50,TRUE,34,2
home,age_0-50,TRUE,35,1
home,age_0-50,TRUE,42,1
home,age_51+,TRUE,1,1
home,age_51+,TRUE,2,3
home,age_51+,TRUE,3,3
home,age_51+,TRUE,4,2
home,age_51+,TRUE,5,1
home,age_51+,TRUE,6,5
home,age_51+,TRUE,7,3
home,age_51+,TRUE,8,4
home,age_51+,TRUE,9,7
home,age_51+,TRUE,10,1
home,age_51+,TRUE,11,1
home,age_51+,TRUE,12,2
home,age_51+,TRUE,13,1
home,age_51+,TRUE,14,6
home,age_51+,TRUE,15,4
home,age_51+,TRUE,16,3
home,age_51+,TRUE,17,8
home,age_51+,TRUE,18,3
home,age_51+,TRUE,19,2
home,age_51+,TRUE,20,6
home,age_51+,TRUE,21,2
home,age_51+,TRUE,22,2
home,age_51+,TRUE,23,5
home,age_51+,TRUE,24,2
home,age_51+,TRUE,25,1
home,age_51+,TRUE,26,2
home,age_51+,TRUE,28,1
home,age_51+,TRUE,29,3
home,age_51+,TRUE,31,2
home,age_51+,TRUE,32,2
home,age_51+,TRUE,34,1
inpatient_ward,age_0-50,FALSE,1,4
inpatient_ward,age_0-50,FALSE,2,2
inpatient_ward,age_0-50,FALSE,3,3
inpatient_ward,age_0-50,FALSE,4,2
inpatient_ward,age_0-50,FALSE,5,2
inpatient_ward,age_0-50,FALSE,8,1
inpatient_ward,age_51+,FALSE,1,14
inpatient_ward,age_51+,FALSE,2,8
inpatient_ward,age_51+,FALSE,3,14
inpatient_ward,age_51+,FALSE,4,6
inpatient_ward,age_51+,FALSE,5,7
inpatient_ward,age_51+,FALSE,6,4
inpatient_ward,age_51+,FALSE,7,5
inpatient_ward,age_51+,FALSE,8,5
inpatient_ward,age_51+,FALSE,9,3
inpatient_ward,age_51+,FALSE,11,4
inpatient_ward,age_51+,FALSE,12,1
inpatient_ward,age_51+,FALSE,14,3
inpatient_ward,age_51+,FALSE,15,1
inpatient_ward,age_51+,FALSE,16,1
inpatient_ward,age_51+,FALSE,17,1
inpatient_ward,age_51+,FALSE,19,1
inpatient_ward,age_51+,FALSE,20,1
inpatient_ward,age_51+,FALSE,21,1
inpatient_ward,age_51+,FALSE,22,1
inpatient_ward,age_51+,FALSE,23,1
inpatient_ward,age_51+,FALSE,25,1
inpatient_ward,age_51+,FALSE,27,1
inpatient_ward,age_0-50,TRUE,5,1
inpatient_ward,age_51+,TRUE,7,2
inpatient_ward,age_51+,TRUE,10,1
inpatient_ward,age_51+,TRUE,12,1
inpatient_ward,age_51+,TRUE,14,1
inpatient_ward,age_51+,TRUE,24,2
inpatient_ward,age_51+,TRUE,26,2
intensive_care_unit,age_0-50,FALSE,2,1
intensive_care_unit,age_0-50,FALSE,10,1
intensive_care_unit,age_51+,FALSE,1,5
intensive_care_unit,age_51+,FALSE,2,1
intensive_care_unit,age_51+,FALSE,3,2
intensive_care_unit,age_51+,FALSE,4,1
intensive_care_unit,age_51+,FALSE,5,1
intensive_care_unit,age_51+,FALSE,7,3
intensive_care_unit,age_51+,FALSE,8,1
intensive_care_unit,age_51+,FALSE,11,1
intensive_care_unit,age_51+,FALSE,13,1
intensive_care_unit,age_51+,FALSE,16,1
intensive_care_unit,age_51+,FALSE,18,1
intensive_care_unit,age_51+,FALSE,21,1
intensive_care_unit,age_51+,FALSE,22,1
intensive_care_unit,age_51+,TRUE,6,2
intensive_care_unit,age_51+,TRUE,17,1
intensive_care_unit,age_51+,TRUE,22,1
