state,splitting_variable,censored,state_duration,count
home,age_0-50,FALSE,1,1
home,age_0-50,FALSE,2,1
home,age_0-50,FALSE,3,2
home,age_0-50,FALSE,4,7
home,age_0-50,FALSE,5,4
home,age_0-50,FALSE,6,2
home,age_0-50,FALSE,7,3
home,age_0-50,FALSE,8,20
home,age_0-50,FALSE,9,7
home,age_0-50,FALSE,10,14
home,age_0-50,FALSE,11,11
home,age_0-50,FALSE,12,26
home,age_0-50,FALSE,13,49
home,age_0-50,FALSE,14,441
home,age_0-50,FALSE,15,141
home,age_0-50,FALSE,16,88
home,age_0-50,FALSE,17,77
home,age_0-50,FALSE,18,48
home,age_0-50,FALSE,19,30
home,age_0-50,FALSE,20,45
home,age_0-50,FALSE,21,24
home,age_0-50,FALSE,22,25
home,age_0-50,FALSE,23,10
home,age_0-50,FALSE,24,15
home,age_0-50,FALSE,25,10
home,age_0-50,FALSE,26,7
home,age_0-50,FALSE,27,9
home,age_0-50,FALSE,28,5
home,age_0-50,FALSE,29,5
home,age_0-50,FALSE,30,2
home,age_0-50,FALSE,31,1
home,age_0-50,FALSE,32,2
home,age_0-50,FALSE,33,1
home,age_0-50,FALSE,34,1
home,age_51+,FALSE,1,10
home,age_51+,FALSE,2,6
home,age_51+,FALSE,3,8
home,age_51+,FALSE,4,7
home,age_51+,FALSE,5,6
home,age_51+,FALSE,6,5
home,age_51+,FALSE,7,9
home,age_51+,FALSE,8,12
home,age_51+,FALSE,9,3
home,age_51+,FALSE,10,8
home,age_51+,FALSE,11,11
home,age_51+,FALSE,12,10
home,age_51+,FALSE,13,18
home,age_51+,FALSE,14,148
home,age_51+,FALSE,15,40
home,age_51+,FALSE,16,37
home,age_51+,FALSE,17,38
home,age_51+,FALSE,18,26
home,age_51+,FALSE,19,21
home,age_51+,FALSE,20,24
home,age_51+,FALSE,21,10
home,age_51+,FALSE,22,8
home,age_51+,FALSE,23,10
home,age_51+,FALSE,24,5
home,age_51+,FALSE,25,4
home,age_51+,FALSE,26,8
home,age_51+,FALSE,27,4
home,age_51+,FALSE,28,4
home,age_51+,FALSE,29,4
home,age_51+,FALSE,31,2
home,age_51+,FALSE,32,1
home,age_51+,FALSE,34,2
home,age_51+,FALSE,35,1
home,age_51+,FALSE,37,1
home,age_0-50,TRUE,3,2
home,age_0-50,TRUE,4,4
home,age_0-50,TRUE,5,2
home,age_0-50,TRUE,6,2
home,age_0-50,TRUE,7,9
home,age_0-50,TRUE,8,3
home,age_0-50,TRUE,9,10
home,age_0-50,TRUE,10,10
home,age_0-50,TRUE,11,2
home,age_0-50,TRUE,12,9
home,age_0-50,TRUE,13,7
home,age_0-50,TRUE,14,9
home,age_0-50,TRUE,15,3
home,age_0-50,TRUE,16,6
home,age_0-50,TRUE,17,2
home,age_0-50,TRUE,18,5
home,age_0-50,TRUE,19,3
home,age_0-50,TRUE,20,3
home,age_0-50,TRUE,21,7
home,age_0-50,TRUE,22,9
home,age_0-50,TRUE,23,7
home,age_0-50,TRUE,24,4
home,age_0-50,TRUE,25,2
home,age_0-50,TRUE,26,3
home,age_0-50,TRUE,27,6
home,age_0-50,TRUE,28,4
home,age_0-50,TRUE,29,7
home,age_0-50,TRUE,30,3
home,age_0-50,TRUE,31,3
home,age_0-50,TRUE,32,4
home,age_0-50,TRUE,33,2
home,age_0-50,TRUE,34,2
home,age_0-50,TRUE,35,1
home,age_0-50,TRUE,36,1
home,age_0-50,TRUE,43,1
home,age_51+,TRUE,1,1
home,age_51+,TRUE,2,1
home,age_51+,TRUE,3,3
home,age_51+,TRUE,4,3
home,age_51+,TRUE,5,2
home,age_51+,TRUE,6,1
home,age_51+,TRUE,7,4
home,age_51+,TRUE,8,3
home,age_51+,TRUE,9,4
home,age_51+,TRUE,10,7
home,age_51+,TRUE,12,1
home,age_51+,TRUE,13,2
home,age_51+,TRUE,14,1
home,age_51+,TRUE,15,3
home,age_51+,TRUE,16,4
home,age_51+,TRUE,17,3
home,age_51+,TRUE,18,7
home,age_51+,TRUE,19,3
home,age_51+,TRUE,20,2
home,age_51+,TRUE,21,5
home,age_51+,TRUE,22,2
home,age_51+,TRUE,23,2
home,age_51+,TRUE,24,4
home,age_51+,TRUE,25,2
home,age_51+,TRUE,26,1
home,age_51+,TRUE,27,1
home,age_51+,TRUE,29,1
home,age_51+,TRUE,30,3
home,age_51+,TRUE,32,2
home,age_51+,TRUE,33,2
home,age_51+,TRUE,35,1
inpatient_ward,age_0-50,FALSE,1,4
inpatient_ward,age_0-50,FALSE,2,2
inpatient_ward,age_0-50,FALSE,3,3
inpatient_ward,age_0-50,FALSE,4,2
inpatient_ward,age_0-50,FALSE,5,2
inpatient_ward,age_0-50,FALSE,8,1
inpatient_ward,age_51+,FALSE,1,14
inpatient_ward,age_51+,FALSE,2,8
inpatient_ward,age_51+,FALSE,3,14
inpatient_ward,age_51+,FALSE,4,6
inpatient_ward,age_51+,FALSE,5,7
inpatient_ward,age_51+,FALSE,6,4
inpatient_ward,age_51+,FALSE,7,5
inpatient_ward,age_51+,FALSE,8,5
inpatient_ward,age_51+,FALSE,9,3
inpatient_ward,age_51+,FALSE,11,4
inpatient_ward,age_51+,FALSE,12,2
inpatient_ward,age_51+,FALSE,14,3
inpatient_ward,age_51+,FALSE,15,1
inpatient_ward,age_51+,FALSE,16,1
inpatient_ward,age_51+,FALSE,17,1
inpatient_ward,age_51+,FALSE,19,1
inpatient_ward,age_51+,FALSE,20,1
inpatient_ward,age_51+,FALSE,21,1
inpatient_ward,age_51+,FALSE,22,1
inpatient_ward,age_51+,FALSE,23,1
inpatient_ward,age_51+,FALSE,25,1
inpatient_ward,age_51+,FALSE,27,1
inpatient_ward,age_0-50,TRUE,6,1
inpatient_ward,age_51+,TRUE,1,1
inpatient_ward,age_51+,TRUE,8,2
inpatient_ward,age_51+,TRUE,11,1
inpatient_ward,age_51+,TRUE,15,1
inpatient_ward,age_51+,TRUE,25,2
inpatient_ward,age_51+,TRUE,27,2
intensive_care_unit,age_0-50,FALSE,2,1
intensive_care_unit,age_0-50,FALSE,10,1
intensive_care_unit,age_51+,FALSE,1,5
intensive_care_unit,age_51+,FALSE,2,1
intensive_care_unit,age_51+,FALSE,3,2
intensive_care_unit,age_51+,FALSE,4,1
intensive_care_unit,age_51+,FALSE,5,1
intensive_care_unit,age_51+,FALSE,7,3
intensive_care_unit,age_51+,FALSE,8,1
intensive_care_unit,age_51+,FALSE,11,1
intensive_care_unit,age_51+,FALSE,13,1
intensive_care_unit,age_51+,FALSE,16,1
intensive_care_unit,age_51+,FALSE,18,1
intensive_care_unit,age_51+,FALSE,21,1
intensive_care_unit,age_51+,FALSE,22,1
intensive_care_unit,age_51+,TRUE,7,2
intensive_care_unit,age_51+,TRUE,18,1
intensive_care_unit,age_51+,TRUE,23,1
